directory,target,hitrate,randomhitrate,swarmrate
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.2.1/nosup,20149,0.428825622776,0.225108225108,0.190895741557
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.3.1/halfswarm,15945,0.227686703097,0.12987012987,0.134728340675
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.3.1/nosup,15945,0.145421903052,0.12987012987,0.134728340675
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.4.1/halfswarm,16043,0.240079365079,0.12987012987,0.134728340675
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.4.1/nosup,16043,0.179389312977,0.12987012987,0.134728340675
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.0.1/halfswarm,20323,0.0990415335463,0.282051282051,0.283844427823
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.0.1/nosup,20323,0.0522875816993,0.282051282051,0.283844427823
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.1.1/halfswarm,16020,0.256944444444,0.166666666667,0.11593118923
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.1.1/nosup,16020,0.153333333333,0.166666666667,0.11593118923
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.2.1/halfswarm,25037,0.0,0.205128205128,0.229244577412
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.2.1/nosup,25037,0.0,0.205128205128,0.229244577412
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.3.1/halfswarm,13098,0.482905982906,0.166666666667,0.166791323859
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.3.1/nosup,13098,0.347826086957,0.166666666667,0.166791323859
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.4.1/halfswarm,32052,0.262068965517,0.179487179487,0.148092744951
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/14/roundroubin.4.1/nosup,32052,0.181208053691,0.179487179487,0.148092744951
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.0.1/halfswarm,25785,0.203608247423,0.272084805654,0.248965776608
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.0.1/nosup,25785,0.121212121212,0.272084805654,0.248965776608
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.1.1/halfswarm,18139,0.0194444444444,0.226148409894,0.183527641971
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.1.1/nosup,18139,0.0300546448087,0.226148409894,0.183527641971
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.2.1/halfswarm,18219,0.0194444444444,0.243816254417,0.195186160211
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.2.1/nosup,18219,0.0134408602151,0.243816254417,0.195186160211
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.3.1/halfswarm,18137,0.0326409495549,0.226148409894,0.183527641971
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.3.1/nosup,18137,0.0345821325648,0.226148409894,0.183527641971
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.4.1/halfswarm,32462,0.334384858044,0.148409893993,0.121850319669
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/15/roundroubin.4.1/nosup,32462,0.176829268293,0.148409893993,0.121850319669
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.0.1/halfswarm,30400,0.20695970696,0.137142857143,0.138194798572
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.0.1/nosup,30400,0.156040268456,0.137142857143,0.138194798572
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.1.1/halfswarm,4401,0.325323475046,0.177142857143,0.163182049975
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.1.1/nosup,4401,0.221590909091,0.177142857143,0.163182049975
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.2.1/halfswarm,18465,0.0390143737166,0.188571428571,0.191228964814
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.2.1/nosup,18465,0.0236087689713,0.188571428571,0.191228964814
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.3.1/halfswarm,3200,0.1456,0.0838095238095,0.121876593575
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.3.1/nosup,3200,0.117829457364,0.0838095238095,0.121876593575
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.4.1/halfswarm,30964,0.0966666666667,0.15619047619,0.158592554819
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/16/roundroubin.4.1/nosup,30964,0.0912052117264,0.15619047619,0.158592554819
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.0.1/halfswarm,15644,0.157894736842,0.205405405405,0.17981489643
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.0.1/nosup,15644,0.083904109589,0.205405405405,0.17981489643
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/17/roundroubin.1.1/halfswarm,9556,0.251712328767,0.322522522523,0.275451740855
